web-scraper-order;web-scraper-start-url;articles_links;articles_links-href;type_habit;prix;adress;url_image
1751483130-376;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;T-shirt enfant;https://sn.coinafrique.com/annonce/vetements-enfants/t-shirt-enfant-3051993;Vêtements Enfants;10 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3051993_uploaded_image1_1618077955.jpg""); width: 410px;"
1751483135-377;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Ensemble blouson enfant;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-blouson-enfant-3053772;Vêtements Enfants;6 500 CFA;Dieuppeul-Derklé, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3053772_uploaded_image1_1618187520.jpg""); width: 568px;"
1751483139-378;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Vêtement enfant;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-3056574;Vêtements Enfants;3 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3056574_uploaded_image1_1618314483.jpg""); width: 558px;"
1751483143-379;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;T-shirt enfant;https://sn.coinafrique.com/annonce/vetements-enfants/t-shirt-enfant-3056575;Vêtements Enfants;2 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3056575_uploaded_image1_1618314552.jpg""); width: 558px;"
1751483148-380;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Robe enfant;https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3056578;Vêtements Enfants;2 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3056578_uploaded_image1_1618314619.jpg""); width: 558px;"
1751483152-381;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Robe enfant;https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3056583;Vêtements Enfants;3 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3056583_uploaded_image1_1618314776.jpg""); width: 558px;"
1751483156-382;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Pantalon enfant;https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-enfant-3056588;Vêtements Enfants;2 500 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3056588_uploaded_image1_1618314847.jpg""); width: 558px;"
1751483161-383;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Vêtements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-3056595;Vêtements Enfants;3 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3056595_uploaded_image1_1618314916.jpg""); width: 558px;"
1751483166-384;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Pantalon enfant;https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-enfant-3056602;Vêtements Enfants;3 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3056602_uploaded_image1_1618315072.jpg""); width: 558px;"
1751483170-385;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Lacoste enfant;https://sn.coinafrique.com/annonce/vetements-enfants/lacoste-enfant-3057300;Vêtements Enfants;5 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3057300_uploaded_image1_1618332021.jpg""); width: 410px;"
1751483173-386;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Ensemble bébé;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-3061601;Vêtements Enfants;7 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3061601_uploaded_image1_1618503055.jpg""); width: 452px;"
1751483178-387;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Ensemble vêtement enfant;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-vetement-enfant-3061615;Vêtements Enfants;7 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3061615_uploaded_image1_1618503481.jpg""); width: 452px;"
1751483182-388;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Ensemble enfant;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-3061627;Vêtements Enfants;7 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3061627_uploaded_image1_1618503756.jpg""); width: 452px;"
1751483186-389;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Grenouillère bébé;https://sn.coinafrique.com/annonce/vetements-enfants/grenouillere-bebe-3067315;Vêtements Enfants;3 000 CFA;Rufisque, Sénégal;"background-image: url(""https://images.coinafrique.com/3067315_uploaded_image1_1618813047.jpg""); width: 671px;"
1751483190-390;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Body bébé;https://sn.coinafrique.com/annonce/vetements-enfants/body-bebe-3067317;Vêtements Enfants;10 000 CFA;Rufisque, Sénégal;"background-image: url(""https://images.coinafrique.com/3067317_uploaded_image1_1618813231.jpg""); width: 671px;"
1751483194-391;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Vêtements enfant;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-3067708;Vêtements Enfants;15 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3067708_uploaded_image1_1618829674.jpg""); width: 424px;"
1751483197-392;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Ensemble fille;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-fille-3072113;Vêtements Enfants;2 000 CFA;Sicap Liberté, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3072113_uploaded_image1_1619012309.jpg""); width: 515px;"
1751483201-393;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Ensemble fille;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-fille-3072126;Vêtements Enfants;2 000 CFA;Sicap Liberté, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3072126_uploaded_image1_1619012521.jpg""); width: 515px;"
1751483205-394;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Boxer enfant;https://sn.coinafrique.com/annonce/vetements-enfants/boxer-enfant-3077069;Vêtements Enfants;6 500 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3077069_uploaded_image1_1619214743.jpg""); width: 379px;"
1751483209-395;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Vêtements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-3079390;Vêtements Enfants;10 000 CFA;Rufisque, Sénégal;"background-image: url(""https://images.coinafrique.com/3079390_uploaded_image3_1619366149.jpeg""); width: 441px;"
1751483213-396;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Ensemble enfants;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-3083311;Vêtements Enfants;1 300 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3083311_uploaded_image1_1619543622.jpg""); width: 395px;"
1751483217-397;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Robe fillette;https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-3083787;Vêtements Enfants;Prix sur demande;Rufisque, Sénégal;"background-image: url(""https://images.coinafrique.com/3083787_uploaded_image1_1619562155.jpg""); width: 528px;"
1751483221-398;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Robe fillette;https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-3086220;Vêtements Enfants;Prix sur demande;Rufisque, Sénégal;"background-image: url(""https://images.coinafrique.com/3086220_uploaded_image1_1619695388.jpg""); width: 528px;"
1751483225-399;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Robe fillette;https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-3086225;Vêtements Enfants;Prix sur demande;Rufisque, Sénégal;"background-image: url(""https://images.coinafrique.com/3086225_uploaded_image1_1619695446.jpg""); width: 528px;"
1751483229-400;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Robe fillette;https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-3086229;Vêtements Enfants;Prix sur demande;Rufisque, Sénégal;"background-image: url(""https://images.coinafrique.com/3086229_uploaded_image1_1619695508.jpg""); width: 528px;"
1751483233-401;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Robe fillette;https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-3086230;Vêtements Enfants;Prix sur demande;Rufisque, Sénégal;"background-image: url(""https://images.coinafrique.com/3086230_uploaded_image1_1619695571.jpg""); width: 528px;"
1751483237-402;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Robe fillette;https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-3086234;Vêtements Enfants;Prix sur demande;Rufisque, Sénégal;"background-image: url(""https://images.coinafrique.com/3086234_uploaded_image1_1619695623.jpg""); width: 528px;"
1751483241-403;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Chemise enfant;https://sn.coinafrique.com/annonce/vetements-enfants/chemise-enfant-3086770;Vêtements Enfants;2 500 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3086770_uploaded_image1_1619710501.jpg""); width: 558px;"
1751483244-404;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Vêtement enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-3086774;Vêtements Enfants;2 500 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3086774_uploaded_image1_1619710562.jpg""); width: 558px;"
1751483248-405;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Chemise enfant;https://sn.coinafrique.com/annonce/vetements-enfants/chemise-enfant-3086775;Vêtements Enfants;2 500 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3086775_uploaded_image1_1619710616.jpg""); width: 558px;"
1751483252-406;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Vêtements friperie enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-enfants-3087186;Vêtements Enfants;1 000 CFA;Grand Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3087186_uploaded_image1_1619724786.jpg""); width: 611px;"
1751483255-407;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Tunique enfant;https://sn.coinafrique.com/annonce/vetements-enfants/tunique-enfant-3087733;Vêtements Enfants;Prix sur demande;Rufisque, Sénégal;"background-image: url(""https://images.coinafrique.com/3087733_uploaded_image1_1619763855.jpg""); width: 373px;"
1751483259-408;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Robe enfant;https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3088723;Vêtements Enfants;Prix sur demande;Les Parcelles Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3088723_uploaded_image1_1619814031.jpg""); width: 555px;"
1751483262-409;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Ensemble petit garçon;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-petit-garcon-3088972;Vêtements Enfants;Prix sur demande;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3088972_uploaded_image1_1619825459.jpg""); width: 543px;"
1751483266-410;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Pantalons jeans enfants;https://sn.coinafrique.com/annonce/vetements-enfants/pantalons-jeans-enfants-3091181;Vêtements Enfants;6 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3091181_uploaded_image1_1619912235.jpg""); width: 554px;"
1751483270-411;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Vêtements Enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-3091353;Vêtements Enfants;3 500 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3091353_uploaded_image1_1619918261.jpg""); width: 399px;"
1751483274-412;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Vêtements Enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-3091356;Vêtements Enfants;Prix sur demande;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3091356_uploaded_image1_1619918393.jpg""); width: 399px;"
1751483278-413;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Robes enfant;https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfant-3091576;Vêtements Enfants;10 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3091576_uploaded_image1_1619936893.jpg""); width: 441px;"
1751483282-414;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Ensemble enfant;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-3091582;Vêtements Enfants;10 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3091582_uploaded_image1_1619937100.jpg""); width: 441px;"
1751483286-415;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Polo Enfant;https://sn.coinafrique.com/annonce/vetements-enfants/polo-enfant-3091593;Vêtements Enfants;10 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3091593_uploaded_image1_1619937425.jpg""); width: 441px;"
1751483290-416;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Ensemble enfant;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-3091597;Vêtements Enfants;10 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3091597_uploaded_image1_1619937516.jpg""); width: 441px;"
1751483294-417;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Vêtements Enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-3091599;Vêtements Enfants;7 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3091599_uploaded_image3_1619937608.jpeg""); width: 441px;"
1751483298-418;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Robe enfant;https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3091601;Vêtements Enfants;8 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3091601_uploaded_image1_1619937730.jpg""); width: 441px;"
1751483301-419;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Bazin riche avec broderie;https://sn.coinafrique.com/annonce/vetements-enfants/bazin-riche-avec-broderie-3092548;Vêtements Enfants;18 000 CFA;Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3092548_uploaded_image1_1619979222.jpg""); width: 446px;"
1751483305-420;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Ensembles pour enfants;https://sn.coinafrique.com/annonce/vetements-enfants/ensembles-pour-enfants-3097512;Vêtements Enfants;Prix sur demande;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3097512_uploaded_image1_1620164877.jpg""); width: 424px;"
1751483316-421;https://sn.coinafrique.com/categorie/vetements-enfants?page=8;Robes enfants;https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-3097519;Vêtements Enfants;Prix sur demande;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3097519_uploaded_image1_1620165230.jpg""); width: 424px;"
1751483320-422;https://sn.coinafrique.com/categorie/vetements-enfants?page=8;Robes enfants;https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-3097522;Vêtements Enfants;Prix sur demande;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3097522_uploaded_image1_1620165342.jpg""); width: 424px;"
1751483324-423;https://sn.coinafrique.com/categorie/vetements-enfants?page=8;Ensembles enfants;https://sn.coinafrique.com/annonce/vetements-enfants/ensembles-enfants-3097531;Vêtements Enfants;Prix sur demande;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3097531_uploaded_image1_1620165477.jpg""); width: 424px;"
1751483328-424;https://sn.coinafrique.com/categorie/vetements-enfants?page=8;Robes enfant;https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfant-3098340;Vêtements Enfants;Prix sur demande;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3098340_uploaded_image1_1620209467.jpg""); width: 424px;"
